"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AC160336.1",4.24055123046328e-17,-4.27069346569437,0.089,0.576,6.19883778869122e-13
"Rpl13",4.7886561615712e-17,0.520629858933606,1,0.993,7.00005757698478e-13
"Cx3cr1",8.0997043514204e-17,-1.60397096570625,0.522,0.842,1.18401478209063e-12
"Gm11808",2.38513649484275e-16,0.565287176588993,1,0.982,3.48659252816113e-12
"mt-Nd4",2.91580607669758e-16,0.800391480333807,0.989,0.946,4.26232532291653e-12
"mt-Cytb",4.30461193681344e-16,0.919227053695429,1,0.961,6.29248172923388e-12
"Rpl27a",7.62825932807889e-16,0.724080590231117,1,0.966,1.11509894857857e-11
"Rpl34",9.82390887019789e-16,0.605029321108747,1,0.964,1.43605899864553e-11
"mt-Co1",1.07747313286394e-15,0.790623189339628,1,0.98,1.57505022562051e-11
"Gm10260",1.22116872661055e-15,1.75385635265619,0.644,0.273,1.7851044445593e-11
"Rpl8",5.58707730910277e-15,0.804727651018271,0.989,0.876,8.16718961044643e-11
"Rpl37a",6.66556525505763e-15,0.489871944771821,1,0.991,9.74372328984324e-11
"Rps23",1.6811892464101e-14,0.65340495030595,1,0.932,2.45756244040228e-10
"Rpl7",6.2396869699848e-14,0.851725644733828,0.978,0.795,9.12117441272378e-10
"Npl",4.09979877655516e-13,1.43324767550892,0.7,0.334,5.99308585156833e-09
"mt-Atp8",7.93044319049925e-13,1.15046611680834,0.822,0.542,1.15927218558718e-08
"mt-Co3",7.97135563722588e-13,0.6712104327681,1,0.973,1.16525276704968e-08
"Actb",8.98705508013321e-13,-0.861572220003238,1,0.998,1.31372771161387e-08
"Maf",9.10352539180013e-13,-1.40524417517033,0.6,0.835,1.33075334177334e-08
"Rps10",9.29504907095718e-13,0.659134059112638,1,0.953,1.35875027319252e-08
"Rps28",2.27259748106666e-12,0.370746009757513,1,1,3.32208299782325e-08
"Emid1",2.46211039662605e-12,4.37881959301546,0.144,0.011,3.59911297778796e-08
"Rpl36",6.52280707161334e-12,0.458122053510366,1,0.991,9.53503937728438e-08
"Rpl35",1.43142637378234e-11,0.399099702955954,1,0.991,2.09245907319502e-07
"Sirpa",1.64647544827038e-11,-1.29712683536013,0.533,0.803,2.40681781028164e-07
"Rps7",2.09870103137997e-11,0.599252647255651,1,0.953,3.06788116767124e-07
"Eef1a1",3.18069376236207e-10,0.566661202371131,1,0.948,4.64953814182087e-06
"mt-Nd2",3.64244631015358e-10,0.975490733846831,0.856,0.65,5.32452801618251e-06
"mt-Nd1",8.37184167062666e-10,0.77247159444054,0.922,0.806,1.22379581541221e-05
"Rbm39",9.01489973952237e-10,-2.43400302451336,0.144,0.483,1.31779804392338e-05
"Rplp2",1.11605579155705e-09,0.502855942574638,1,0.948,1.6314503560981e-05
"Rpl26",1.89353955623762e-09,0.608557959345898,0.967,0.876,2.76797612330816e-05
"Rpl36a",2.55208806522642e-09,0.65472560088627,0.978,0.855,3.73064233374798e-05
"Rps27a",2.99745123993605e-09,0.373660581956091,1,0.993,4.38167422253852e-05
"Tpt1",3.28135473226273e-09,0.579330694525854,0.956,0.867,4.79668434762166e-05
"Eef1b2",4.79589004572926e-09,0.898392637630309,0.833,0.6,7.01063206884704e-05
"Rpl10",5.16536241049515e-09,0.750480130932171,0.889,0.731,7.55072677166181e-05
"Rpl30",6.02842435583776e-09,0.419206406563501,1,0.98,8.81235072336363e-05
"Zfp36l1",1.06235994507043e-08,-2.12128190133928,0.178,0.492,0.000155295776770396
"Rps9",1.20429520678172e-08,0.480642966617991,0.989,0.957,0.000176043873327352
"Son",1.32851994601553e-08,-2.14830523920263,0.178,0.485,0.00019420304570855
"Rps16",1.3946720354239e-08,0.46507077718538,1,0.944,0.000203873158138266
"Rpl28",2.39198724801693e-08,0.556675793091216,0.933,0.869,0.000349660695915115
"Psap",2.75818211574498e-08,-0.923637201589355,0.622,0.826,0.000403191061679602
"Rsrp1",4.66800529744427e-08,-2.03972294982002,0.167,0.469,0.000682369014380403
"Csf1r",7.12316581225536e-08,-0.844183468339462,0.711,0.873,0.00104126437843549
"mt-Nd4l",9.17352927763524e-08,0.703734349548162,0.933,0.81,0.00134098650980472
"Ldhb",1.32781116148584e-07,-2.02045659145286,0.156,0.449,0.00194099435586
"Grn",1.36682108350505e-07,-0.788160749734391,0.789,0.862,0.00199801905986768
"Rpl15",1.73312445805957e-07,0.516300861026413,1,0.937,0.00253348133279149
"Ethe1",2.27941485441843e-07,1.65303034216627,0.333,0.131,0.00333204863418886
"Ints6l",2.43554670492903e-07,-2.77627747251248,0.089,0.355,0.00356028217326525
"Rpl10a",2.45935214279563e-07,0.441005757119483,1,0.978,0.00359508096233866
"Rplp0",2.47507455697539e-07,0.406810710293291,1,0.971,0.00361806398738663
"Hnrnpa2b1",2.80063872820172e-07,-1.34135337666874,0.4,0.619,0.00409397369288527
"Rps3a1",3.90935840089954e-07,0.489583312954623,1,0.962,0.00571470011043495
"Qk",5.30018675444931e-07,-1.1529231758215,0.511,0.68,0.007747812997654
"Apoe",5.90247230554453e-07,0.564107284850892,0.989,0.955,0.008628234016245
"Rps24",6.41065157328914e-07,0.306722949971609,1,0.996,0.00937109046983406
"Rps4x",6.82303041576248e-07,0.440675112623896,1,0.964,0.00997390586176159
"Atp6v0b",8.09067501404614e-07,-0.711361581416563,0.744,0.864,0.0118269487355326
"Hsp90b1",8.60033045668229e-07,-1.19005068970756,0.4,0.634,0.0125719630615782
"Slc25a3",9.61463084560343e-07,0.807063278871557,0.744,0.515,0.0140546673701031
"Qsox1",1.01196787333244e-06,-4.03324352030919,0.022,0.253,0.0147929463723735
"Rpl3",1.327482612926e-06,0.562954702167997,0.933,0.853,0.0194051408357523
"Eno1",1.68850798263272e-06,1.26869124806817,0.467,0.259,0.0246826096901251
"Uqcrh",1.88552109506728e-06,0.644635693395522,0.844,0.619,0.0275625473676935
"Eif3f",2.09351806422753e-06,0.824238210880075,0.644,0.395,0.0306030470628781
"Rpl38",2.61640849353298e-06,0.316832231403559,1,0.982,0.038246659358465
"Rpl14",3.46744929280999e-06,0.543515991365232,0.922,0.811,0.0506871737622965
"Rps2",4.73773538632577e-06,0.360580551210068,1,0.977,0.06925621587731
"Snhg9",5.16477188586828e-06,-2.25286792023001,0.1,0.334,0.0754986354276225
"Arhgap45",6.46574857035836e-06,-2.66935918114904,0.033,0.251,0.0945163126014986
"Sfpq",6.67890493446635e-06,-1.65588213331934,0.189,0.422,0.0976322323320292
"Rps11",8.58932132469237e-06,0.308677902084145,1,0.998,0.125558699124353
"Rpl12",9.09091919452965e-06,0.540171786102392,0.9,0.729,0.132891056785634
"Rpl37",1.25976364281529e-05,0.334014424388489,1,0.991,0.184152249306739
"Mtdh",1.30750787466915e-05,-1.48561564618874,0.178,0.422,0.191131501119136
"Gm10073",1.31795839901447e-05,2.20113525074366,0.144,0.036,0.192659158767935
"Cox8a",1.35728008221878e-05,0.358076054909517,0.978,0.914,0.198407202418742
"Pola2",1.3723327050607e-05,-3.08093575743836,0.033,0.235,0.200607594825773
"Cst3",1.81802438566954e-05,-0.415518211103878,0.989,0.998,0.265758804697173
"Bola2",1.91259129189753e-05,0.559592522575353,0.778,0.56,0.279582595049582
"Slc25a5",2.44479255349632e-05,0.590494942628062,0.722,0.51,0.357379775470091
"Fus",2.48684365494101e-05,-1.67817064066282,0.144,0.377,0.363526805479277
"Tia1",2.53680408640847e-05,-2.94489104568609,0.044,0.237,0.37083002135119
"Gm8186",2.8526658814878e-05,1.66617114049921,0.233,0.09,0.417002698555887
"Exosc2",3.22776631982154e-05,-4.62112857929478,0.022,0.203,0.471834880631512
"Zfhx3",3.27473701989333e-05,-1.92467230108616,0.067,0.273,0.478701057568008
"Snhg20",3.29870325539939e-05,-2.69237213143642,0.033,0.224,0.482204441874282
"Marcks",3.47585417557587e-05,-0.486970761396568,0.944,0.961,0.508100363385681
"Akr1a1",3.58906239511319e-05,0.55638770007306,0.844,0.632,0.524649140917647
"Epb41l2",3.70208661053812e-05,-1.80402567693286,0.167,0.375,0.541171020728463
"Rpl27-ps3",3.87918248669074e-05,1.0827874133005,0.333,0.16,0.567058895904452
"Rpl22",3.93813069108648e-05,0.374490117493682,0.978,0.916,0.575675944423022
"Apoc1",4.08649602767907e-05,1.14530815550593,0.556,0.332,0.597363989326126
"Picalm",5.17382649537149e-05,-1.0290212549585,0.4,0.596,0.756309957093404
"Cox7b",5.5386420627934e-05,0.633057202724158,0.678,0.483,0.809638696739139
"Pnisr",6.02643542127739e-05,-3.0365884016101,0.022,0.196,0.880944329882328
"Psma5",6.5364270912522e-05,1.03603135938125,0.4,0.226,0.955494912199247
"Ctsd",6.6594517649749e-05,-0.530589698581315,0.967,0.961,0.973478659004032
"Arglu1",6.70050658499845e-05,-1.93359762143246,0.122,0.321,0.979480052595074
"Gnb2",7.16911773053223e-05,0.747748551070056,0.644,0.456,1
"Rpl11",7.174858045386e-05,0.306461790797813,1,0.977,1
"Pabpc1",7.29028675590421e-05,-0.653740456160928,0.722,0.808,1
"Nt5dc2",7.31003940371113e-05,1.43042462781597,0.211,0.079,1
"mt-Nd5",7.46468784877591e-05,0.678174501699365,0.633,0.454,1
"Rps8",8.29693624321482e-05,0.378397411481929,0.967,0.853,1
"Gm47283",9.00814108114137e-05,-1.33140637480228,0.289,0.501,1
"Gm3550",9.54898115138516e-05,0.832630315993313,0.544,0.336,1
"Rpl29",9.59576281432788e-05,0.39183600664103,0.989,0.919,1
"Eif1",9.64747372236327e-05,0.40978596420162,0.878,0.811,1
"Tmem245",9.69876215436487e-05,-2.22467626965978,0.122,0.307,1
"Ubb",0.000100902335847309,0.542829224357725,0.822,0.715,1
"Ndufv2",0.000101340860966004,0.885108390543877,0.433,0.244,1
"Luc7l2",0.000103147938608322,-1.77117212668763,0.144,0.343,1
"Cfap36",0.000103478636551395,2.34951555699268,0.122,0.032,1
"Wsb1",0.000104139776849652,-1.65141387725172,0.1,0.302,1
"Rps20",0.000109739072615085,0.268434973036121,1,0.991,1
"Rrbp1",0.000116765713420275,-1.10929347491395,0.267,0.488,1
"Atp5f1",0.000119730822708694,0.61165720794385,0.622,0.418,1
"Laptm5",0.000123870613702986,-0.591358793344117,0.678,0.776,1
"Gars",0.000132200353145315,1.62343641610057,0.178,0.063,1
"Rbmxl1",0.000132200353145315,1.64355877811674,0.178,0.063,1
"Ppia",0.000136606044949243,0.321589142313428,1,0.968,1
"Cd164",0.000145379531994783,-1.40878953176834,0.178,0.384,1
"Atrx",0.00014771960382687,-1.88976031950692,0.078,0.262,1
"Ogt",0.000151820068916201,-2.26496610157841,0.067,0.242,1
"Ccnt2",0.000159938425468009,-4.57530617433468,0.011,0.158,1
"Rbm25",0.000161365441452995,-1.56955058959583,0.133,0.33,1
"Ppp1r9a",0.000162086295201683,-6.09436183199318,0,0.14,1
"Rpl4",0.000169242192585605,0.569145338094807,0.744,0.551,1
"Ivns1abp",0.00017256572563267,-2.08009579796785,0.1,0.28,1
"Ly86",0.000184987315741761,0.460948635981063,0.856,0.743,1
"Jmjd1c",0.000195011920131293,-2.44189492410719,0.056,0.221,1
"Rbm47",0.000213558709945477,-4.37214187084017,0.011,0.154,1
"Hnrnph1",0.000222577526342283,-1.15742831152722,0.156,0.357,1
"Taf1d",0.000229894413541558,-2.96120607287382,0.022,0.174,1
"Rps25",0.000245048030694961,0.485876539133747,0.856,0.715,1
"Ptprc",0.000248342764243332,-1.98113881815014,0.111,0.289,1
"Rpl17",0.000262000955969812,0.475226438244451,0.778,0.641,1
"Macf1",0.000277873315538421,-1.54762167531526,0.122,0.307,1
"Sh3bgrl3",0.000278207968162968,0.453715388857471,0.833,0.702,1
"Kcnq1ot1",0.00027880374538598,-6.01522094420612,0,0.131,1
"Psmg1",0.000295030917220983,2.27864695877849,0.122,0.036,1
"Atp6ap1",0.000309471415072421,-1.95204478965234,0.1,0.273,1
"Serinc3",0.000318103422944402,-0.64345538652993,0.678,0.794,1
"Chchd10",0.000319533706306576,1.75730260431352,0.189,0.075,1
"Zranb2",0.000326879609781185,-1.86373866134643,0.033,0.189,1
"Arsb",0.000331117226122321,-0.855144989378026,0.511,0.661,1
"Gm26917",0.0003605988046815,-0.640265504881802,0.067,0.235,1
"Celf2",0.000362531493711076,-1.59962069987394,0.189,0.363,1
"Srek1ip1",0.000363820121709605,-3.31550227050796,0.022,0.163,1
"Rgl2",0.000367433361173138,-3.88695082769639,0.022,0.162,1
"Polr2m",0.00036774895538858,1.08214518854845,0.233,0.102,1
"Srrm2",0.000379129213783893,-1.65370141102779,0.156,0.33,1
"Rps14",0.000385099140331068,0.356453629748172,0.933,0.833,1
"Borcs6",0.000392484614162202,1.3684389307455,0.156,0.054,1
"Ube3a",0.000393359116368714,-2.32974773588163,0.078,0.237,1
"Bcl2a1d",0.000401817781238422,1.00803327416094,0.333,0.178,1
"Ddx3x",0.000411506017385016,-1.36659831209142,0.211,0.386,1
"Cdk4",0.000436054886639329,0.571838743432053,0.611,0.418,1
"Wdr26",0.000442352593435076,-1.34502352538961,0.167,0.346,1
"Ddx5",0.000454165212584544,-0.831114311528045,0.444,0.589,1
"AC149090.1",0.000467087600785023,-1.87395822277564,0.078,0.246,1
"Mrpl2",0.000468519901515698,1.36619341781938,0.244,0.118,1
"Ttyh3",0.000487900757999727,-1.34232581166015,0.156,0.343,1
"Abi1",0.000507387702714922,-2.04764255977934,0.044,0.197,1
"Eif5a",0.000511910227811205,0.509361394944863,0.822,0.673,1
"Mef2c",0.000534602231402929,-0.618243587157932,0.733,0.786,1
"Vdac1",0.000535258073866893,0.822796584090662,0.4,0.244,1
"Myo1c",0.000535405115803318,-3.60289182575558,0.033,0.174,1
"Cstb",0.000538872441439482,0.582374223607016,0.689,0.515,1
"Commd3",0.000539957782135568,0.971808041909915,0.378,0.221,1
"Mbnl1",0.000547058154351824,-0.869062580320155,0.4,0.566,1
"Tra2b",0.000556847531510508,-1.62634446193437,0.111,0.282,1
"Zfp622",0.000585101821372149,1.90596713558137,0.122,0.038,1
"Prpf39",0.000589843874792109,-5.81157564430787,0,0.118,1
"Serpine2",0.000595435524185611,-0.840845260074009,0.389,0.54,1
"Prdx1",0.000603593020074401,0.4537770816663,0.911,0.788,1
"Calr",0.000620878825333678,-0.857741769824404,0.422,0.571,1
"Eif4a2",0.00062099750110899,-1.57142995581794,0.1,0.273,1
"Arpc3",0.000671655533260961,0.485175286707352,0.722,0.564,1
"Man2b1",0.000711629137731644,-0.924407292523687,0.311,0.501,1
"Sall1",0.000720098737191862,-1.17474673335749,0.244,0.418,1
"Gramd1a",0.000729197389806853,-5.48505885984537,0,0.115,1
"Sbno1",0.000777811199516722,-3.2322146815448,0.011,0.135,1
"Chd4",0.000786429416896993,-1.91828583480512,0.067,0.219,1
"Ppp3ca",0.00080518825978563,-2.24036547477479,0.044,0.189,1
"Slc6a6",0.000808727340984464,-1.24542170952993,0.2,0.375,1
"Btf3",0.000809025105733781,0.504075194225472,0.822,0.668,1
"Uty",0.000810514051086694,-5.62940289621931,0,0.113,1
"Myl6",0.000813764666722331,-0.501331929320879,0.789,0.829,1
"Mef2a",0.000823639386899821,-1.50064901185045,0.133,0.3,1
"Thrap3",0.00087663278981238,-2.41399119136776,0.033,0.169,1
"Phgdh",0.000882562305025629,2.57370478575928,0.1,0.029,1
"Naa20",0.000889013053391565,0.653321337590175,0.478,0.305,1
"Tle4",0.00089099047985309,-1.1674605690664,0.2,0.382,1
"Prpf38b",0.000894487876729161,-2.40498373529268,0.056,0.197,1
"Arhgap17",0.000907929295207648,-2.2967691936696,0.033,0.169,1
"Psmb5",0.000921833569635469,0.748519374597654,0.433,0.271,1
"Akap13",0.000928137627947758,-1.66071665856252,0.144,0.302,1
"Ywhab",0.000984766434211078,-1.29972214029829,0.222,0.379,1
"Cfl1",0.000991724748824734,0.296632229047798,0.933,0.91,1
"Eef1akmt4",0.000994284813643091,1.29882457594894,0.122,0.039,1
"Gigyf1",0.00101378033886675,-2.39762967307571,0.044,0.181,1
"Snrnp70",0.00102688509974797,-1.76104755167716,0.1,0.251,1
"Cox5a",0.00102919223462845,0.464327425162627,0.8,0.671,1
"Wnk1",0.00114751603646268,-1.22387716884174,0.178,0.352,1
"Luc7l3",0.00116464293623372,-2.57984460971935,0.033,0.163,1
"Iars2",0.00117276169405078,1.50406690214679,0.1,0.029,1
"Elk3",0.00117597528081917,-1.28719719600658,0.111,0.276,1
"Cwf19l2",0.00122793863679339,-3.0718382329956,0.011,0.127,1
"Dpp7",0.00124745964446478,-2.59379567912038,0.033,0.162,1
"Canx",0.00125488197674014,-0.768434771457445,0.411,0.585,1
"Pan3",0.00128222803266921,-2.09850782383902,0.044,0.181,1
"Itga6",0.00128258850494446,-1.85746235126237,0.078,0.221,1
"Hexa",0.00128980363556977,-0.639963241900019,0.622,0.72,1
"Zfp207",0.00130638221829113,-1.58999002934925,0.111,0.266,1
"Rpl7a",0.00132785689273199,0.387539469993191,0.911,0.806,1
"C1qc",0.00133120657843839,-0.362097679016368,0.956,0.977,1
"Hint1",0.00137209962023552,0.415505660594959,0.856,0.763,1
"Nop2",0.00139091682842242,0.78260412256761,0.111,0.034,1
"Nsd3",0.00140242835607175,-2.82593877091061,0.022,0.144,1
"Siglech",0.00144521839095858,-1.28894257414587,0.133,0.294,1
"Dgkz",0.00144719533642525,-1.96802772945004,0.067,0.206,1
"Srek1",0.00145558843529467,-2.90478296454575,0.033,0.158,1
"Zfp91",0.00146065185327194,-2.66942371421718,0.033,0.158,1
"Gm42418",0.00146710568655653,-0.872342058783461,0.189,0.368,1
"Fnip2",0.00154220750821421,-2.97530702062328,0.033,0.156,1
"Synrg",0.00158595923073958,-3.06934901636773,0.022,0.14,1
"Hdlbp",0.00159199863489896,-1.67326191716473,0.067,0.206,1
"Irf2",0.00160304575911,-2.09187433331446,0.056,0.192,1
"Rps27l",0.00162534021576893,0.519354286704348,0.8,0.645,1
"Hpgd",0.001646374080987,0.87648556861933,0.144,0.054,1
"Mrpl33",0.00166823287492749,0.72174534816032,0.522,0.37,1
"Mzt2",0.00167849463337066,1.33613876990667,0.178,0.077,1
"Tardbp",0.0016785005394716,-1.42632030676595,0.156,0.311,1
"Gm13075",0.00168940622582474,-5.25359503708801,0,0.101,1
"Eif2s3y",0.00168940622582474,-5.29027988165695,0,0.101,1
"Tgfbr1",0.00169050364176941,-0.927889605003737,0.333,0.499,1
"Rasgrp3",0.00172023134570301,-1.84867407132312,0.078,0.217,1
"Ptp4a2",0.00172082479010148,0.654762468489085,0.433,0.282,1
"Nubp1",0.00175306433009175,0.799771373354475,0.256,0.131,1
"Cebpzos",0.00176309446873932,0.555979773472844,0.5,0.346,1
"Fcer1g",0.00176717224187046,-0.295576106346341,0.956,0.978,1
"Ttc14",0.00180402021627076,-2.80727456462809,0.033,0.153,1
"Cox6c",0.00185119028817672,0.297185248882366,0.933,0.806,1
"Naca",0.00186232082036115,0.346279922986398,0.9,0.795,1
"Tpp1",0.00189824204353929,-1.13108750518845,0.2,0.368,1
"Gipc1",0.00190760568919391,0.797058805816339,0.367,0.228,1
"Atn1",0.00191170392841205,1.69569336906784,0.1,0.031,1
"Uba5",0.00191893592723565,-3.4836668933404,0.022,0.135,1
"Tcf7l2",0.00194440029869922,-2.3824328897276,0.044,0.171,1
"Tcf4",0.00196737432496707,-1.61164370021395,0.089,0.232,1
"Gcsh",0.0019751571031942,1.45696943886482,0.178,0.079,1
"Cenpf",0.00198837419674811,-3.41030523201683,0.011,0.118,1
"Hnrnpa3",0.0019930750716653,-0.863142002513272,0.356,0.508,1
"Mfsd11",0.0020518048276563,-1.58961667505613,0.078,0.221,1
"Capzb",0.00208934297654596,0.451410367692563,0.7,0.54,1
"Klk8",0.00208953856384423,1.1793455187456,0.156,0.063,1
"Nsmce1",0.00218682371932548,0.954400926507418,0.2,0.092,1
"Raly",0.0021940072025491,0.612471840150828,0.411,0.259,1
"Arhgap4",0.00219489342189464,-3.00373527922537,0.022,0.135,1
"Lnpep",0.00221815502767892,-2.00570001288803,0.022,0.138,1
"Cfdp1",0.00223675506964897,0.785402282024029,0.344,0.212,1
"Rnase4",0.00224931353763545,-0.508703265569104,0.533,0.679,1
"Atxn7l3b",0.00227700740562457,-1.62177185823871,0.078,0.219,1
"Mrps18a",0.00233525541650161,0.908013244956289,0.356,0.224,1
"Nktr",0.0023513525839735,-1.68548822419486,0.067,0.203,1
"Pros1",0.0023986542898775,-1.23824885515504,0.122,0.273,1
"Aup1",0.00240648734118096,-2.00296302921257,0.044,0.169,1
"G3bp2",0.00241946568551267,-1.30323495003678,0.056,0.19,1
"Ywhaq",0.00246958068156913,0.605151342688988,0.456,0.296,1
"Hk2",0.0025071884911363,-1.388148171179,0.156,0.296,1
"Prpf4b",0.00254721306544857,-1.25400931022639,0.122,0.276,1
"Atp5j2",0.00264578669128046,0.356485557307868,0.922,0.801,1
"P2ry12",0.00269748146903072,-0.739713941794001,0.556,0.666,1
"Dhx9",0.00270307484304947,-1.22310104006129,0.156,0.314,1
"Hsp90ab1",0.00276114339001495,-0.506472219639631,0.733,0.763,1
"Lamtor5",0.0027951139236541,0.658650609051287,0.411,0.273,1
"Znhit6",0.0027969025855707,1.74907265362039,0.1,0.032,1
"Actr2",0.00282660666838852,-0.780309092685753,0.367,0.512,1
"Set",0.00284215182441581,0.564023296260476,0.633,0.485,1
"Rap2b",0.00286682445599176,-1.44756959084674,0.144,0.291,1
"Hif1a",0.00291622296742239,-1.5282248855803,0.1,0.237,1
"Leng8",0.00293917831102536,-3.51632939760071,0.011,0.111,1
"Slc16a6",0.00302507424209404,-3.93615107914361,0.011,0.11,1
"Spi1",0.00307376783596598,0.410250231764993,0.778,0.603,1
"Psmd8",0.00308338823620453,0.610757953717548,0.444,0.296,1
"Lamp2",0.0030835224925438,-0.831376661518414,0.411,0.544,1
"Csde1",0.00310245802058998,-1.29519618618954,0.2,0.346,1
"Psmb2",0.00311465930972326,0.697785354042302,0.511,0.393,1
"Rbm26",0.00322218081641612,-2.6953929979673,0.033,0.144,1
"Fgd4",0.00335654973178254,-3.08962955278645,0.011,0.11,1
"Crybb1",0.00337859856788213,0.583762626578603,0.678,0.533,1
"Wdr89",0.00344357134749677,1.17358068396027,0.256,0.144,1
"Hspe1",0.00352136348495317,0.345083019365725,0.8,0.652,1
"Itm2c",0.00363507962659171,-0.852242412897144,0.244,0.404,1
"Fabp5",0.00365082844731951,0.673410757879697,0.611,0.447,1
"Sf1",0.00366645152804061,-2.02527351938791,0.044,0.16,1
"Ndufa12",0.00368659966441555,0.549539930479477,0.478,0.325,1
"Gm2000",0.00369646510993341,-0.769587312705383,0.411,0.535,1
"Cflar",0.00384531869537793,-1.78874744497239,0.1,0.228,1
"Rnasel",0.00393533326260678,-2.70302589637971,0.011,0.108,1
"Lrmp",0.00396689694915694,-2.42106579742084,0.033,0.142,1
"Prps2",0.00400544087452399,1.31749180488965,0.133,0.054,1
"P4ha1",0.00417149989690665,-1.5120984586344,0.056,0.18,1
"Nfxl1",0.00420933382203288,-3.00828836775486,0.011,0.106,1
"Tmem59",0.00425282688918302,-1.00238282504597,0.267,0.424,1
"Plekha1",0.0042669630140769,-3.75596681658993,0.011,0.104,1
"Uqcr11",0.00430182245548499,0.284962409164727,0.878,0.713,1
"Ewsr1",0.00433569189137408,-1.11045005632701,0.189,0.336,1
"Scp2",0.00436422692718964,0.692070472022774,0.356,0.232,1
"Psma2",0.00447671309658936,0.546090831728186,0.444,0.293,1
"Svbp",0.00451477362078868,-0.794341658283087,0.244,0.408,1
"Atp2b1",0.0045786190655335,-0.931690375986796,0.178,0.323,1
"2410015M20Rik",0.0046282359031402,0.597565346259344,0.511,0.379,1
"Rpl22l1",0.0046570838254049,0.379451372738891,0.856,0.758,1
"Loxl2",0.00468449979290487,-3.18686725214723,0.033,0.136,1
"Mindy2",0.00473927830477848,-2.86360222422016,0.022,0.12,1
"Tmem181a",0.00475881160897744,-3.47953629102102,0.011,0.102,1
"Celf1",0.00482207884239914,-1.91014994928875,0.067,0.185,1
"Srsf9",0.00484107346750895,0.454234654629774,0.689,0.558,1
"Tmed7",0.00487321708548308,-1.32350163603834,0.122,0.253,1
"Ndufb8",0.00491263358278525,0.422398027549387,0.778,0.6,1
"Mcrs1",0.00497961510815928,1.17746142942041,0.2,0.102,1
"Prpf31",0.00500088175584385,1.30374113785329,0.167,0.077,1
"Slc38a2",0.00501464503264251,-1.32454023970895,0.111,0.241,1
"App",0.00505992588916286,-1.91114503293385,0.067,0.183,1
"Mrpl49",0.00508917277270162,1.0056891469623,0.211,0.11,1
"2310035C23Rik",0.00509691235253206,-3.07988440206594,0.011,0.102,1
"Tyms",0.00509766101747522,1.10082858760531,0.2,0.101,1
"Pttg1ip",0.00511181222554875,-1.70716106087667,0.044,0.154,1
"Zeb2",0.00515355586750045,-0.980390883476549,0.256,0.402,1
"Atxn2l",0.00516001029871156,-1.98303478363858,0.044,0.154,1
"Rp9",0.00528169422025354,-2.22973277729088,0.022,0.122,1
"Hexb",0.00534872249539378,-0.38061418845347,0.889,0.883,1
"Pten",0.00536602808247796,-2.93772995283828,0.033,0.133,1
"Nsd1",0.00540238040561765,-2.3161982710642,0.033,0.136,1
"Ralbp1",0.0054030894189353,-2.29664806266938,0.078,0.189,1
"Csnk2a1",0.0054199175314413,-3.11389432414255,0.033,0.133,1
"Nipa2",0.00543512098109474,-1.27376405325125,0.122,0.257,1
"Nfya",0.00545242984750991,-1.95062263668359,0.033,0.138,1
"Hacd4",0.00549621412094439,-2.03206792242917,0.056,0.165,1
